2024-09-28 11:26:03 INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1da083d8, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2c87c8ef, org.springframework.security.web.context.SecurityContextHolderFilter@9f6c6dc, org.springframework.security.web.header.HeaderWriterFilter@77a8ffcd, org.springframework.security.web.authentication.logout.LogoutFilter@6bf01131, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7c5e37e7, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6985c2a6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@700cd4ad, org.springframework.security.web.access.ExceptionTranslationFilter@5be9c4fe, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@38597f78]
2024-09-28 11:26:04 INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-09-28 11:26:04 INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-09-28 11:26:04 INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-1996"]
2024-09-28 11:26:04 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 1996 (http) with context path ''
2024-09-28 11:26:04 INFO  com.cab.DemoApplication - Started DemoApplication in 6.306 seconds (process running for 1602.841)
2024-09-28 11:26:04 INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2024-09-28 11:26:17 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-09-28 11:26:17 INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-09-28 11:26:17 INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
